product_sk,category_id,category_code,brand
1004536,2053013555631882655,electronics.smartphone,huawei
3600938,2053013563810775923,appliances.kitchen.washer,lg
12719968,2053013553559896355,unknown,kapsen
13300270,2053013557166998015,unknown,unknown
21400466,2053013561579406073,electronics.clocks,casio
21401209,2053013561579406073,electronics.clocks,casio
3601278,2053013563810775923,appliances.kitchen.washer,bosch
1005073,2053013555631882655,electronics.smartphone,samsung
1701398,2053013553031414015,computers.peripherals.monitor,acer
12718786,2053013553559896355,unknown,viatti
17200719,2053013559792632471,furniture.living_room.sofa,rals
1306185,2053013558920217191,computers.notebook,acer
15700045,2053013559733912211,unknown,brw
5100689,2053013553341792533,electronics.clocks,apple
18400337,2053013553912217915,unknown,kicx
29501041,2053013566377689091,unknown,unknown
26400278,2053013563651392361,unknown,lucente
28721741,2053013565882762215,unknown,respect
3601479,2053013563810775923,appliances.kitchen.washer,indesit
1307344,2053013558920217191,computers.notebook,asus
17200141,2053013559792632471,furniture.living_room.sofa,unknown
30000254,2127425436764865054,construction.tools.welding,resanta
12600003,2053013554751078769,appliances.kitchen.grill,maxwell
19600042,2053013558836331105,unknown,elizavecca
3100327,2053013555262783879,appliances.kitchen.blender,polaris
1802008,2053013554415534427,electronics.video.tv,lg
57600026,2155114825741500949,unknown,blueseven
13300592,2053013557166998015,unknown,eurolux
1005223,2053013555631882655,electronics.smartphone,xiaomi
43800006,2100064858975240628,furniture.kitchen.table,ersport
14700133,2053013557133443581,furniture.living_room.cabinet,brw
44300024,2100825583029060150,apparel.jeans,unknown
4802888,2053013554658804075,electronics.audio.headphone,apple
15100223,2053013557024391671,unknown,unknown
12202342,2116907525176557699,sport.bicycle,axis
4502495,2053013563877884791,appliances.kitchen.hob,dauscher
15200501,2053013553484398879,unknown,bars
3300329,2053013555355058573,unknown,moulinex
12709584,2053013553559896355,unknown,continental
2601436,2053013563970159485,unknown,artel
4300374,2053013552385491165,unknown,ballu
26404602,2053013563651392361,unknown,unknown
1801581,2053013554415534427,electronics.video.tv,yasin
1004809,2053013555631882655,electronics.smartphone,xiaomi
11400100,2053013558458843721,unknown,xiaomi
5700451,2053013553970938175,auto.accessories.player,pioneer
26205026,2053013563693335403,unknown,unknown
4600498,2053013563944993659,appliances.kitchen.dishwasher,hansa
28721191,2053013565639492569,apparel.shoes,unknown
1701452,2053013553031414015,computers.peripherals.monitor,lg
7101813,2053013555464110485,furniture.bedroom.bed,polini
13300013,2053013557166998015,unknown,vegas
7101465,2053013555464110485,furniture.bedroom.bed,incanto
21410746,2053013561579406073,electronics.clocks,tissot
12719627,2053013553559896355,unknown,kapsen
3200172,2053013555321504139,appliances.kitchen.meat_grinder,unknown
22700190,2053013556168753601,unknown,unknown
3800751,2053013566176363511,appliances.iron,redmond
2501143,2053013564003713919,appliances.kitchen.oven,artel
45500009,2109094148110811752,computers.notebook,deepcool
26900082,2053013564599305123,sport.trainer,bodysculpture
1004849,2053013555631882655,electronics.smartphone,huawei
1004655,2053013555631882655,electronics.smartphone,samsung
2700613,2053013563911439225,appliances.kitchen.refrigerators,indesit
1003524,2053013555631882655,electronics.smartphone,huawei
5701002,2053013553970938175,auto.accessories.player,pioneer
14500000,2053013554725912943,appliances.kitchen.coffee_grinder,vitek
28704163,2053013565069067197,apparel.shoes.keds,nike
5801658,2053013553945772349,electronics.audio.subwoofer,pride
2800561,2053013563835941749,appliances.kitchen.refrigerators,unknown
3300433,2053013555355058573,unknown,delonghi
12706255,2053013553559896355,unknown,toyo
1480445,2053013561092866779,computers.desktop,pulser
1802010,2053013554415534427,electronics.video.tv,yasin
13300044,2053013557166998015,unknown,unknown
14700096,2053013557133443581,furniture.living_room.cabinet,bts
38900067,2085718636156158307,unknown,brw
32403739,2053013566562238479,unknown,unknown
1480499,2053013561092866779,computers.desktop,apple
10900342,2053013555069845885,appliances.kitchen.mixer,dauscher
1307183,2053013558920217191,computers.notebook,lenovo
3800808,2053013566176363511,appliances.iron,philips
1004650,2053013555631882655,electronics.smartphone,samsung
37500346,2076715364204413467,unknown,carters
15100228,2053013557024391671,unknown,unknown
1307240,2053013558920217191,computers.notebook,asus
5000634,2053013566100866035,appliances.sewing_machine,janome
5000075,2053013566100866035,appliances.sewing_machine,janome
1307141,2053013558920217191,computers.notebook,hp
28718042,2053013565069067197,apparel.shoes.keds,millionaire
10501730,2053013553199186187,unknown,unknown
19700163,2053013559104766575,unknown,similac
10900383,2053013555069845885,appliances.kitchen.mixer,kitfort
4000153,2053013566142809077,construction.tools.generator,vitek
12719961,2053013553559896355,unknown,kapsen
1307408,2053013558920217191,computers.notebook,acer
24100507,2053013563307459413,unknown,unknown
28719050,2053013565639492569,apparel.shoes,baden
1005204,2053013555631882655,electronics.smartphone,xiaomi
12715409,2053013553559896355,unknown,habilead
12712333,2053013553559896355,unknown,toyo
2200992,2053013560555995845,unknown,sony
2601922,2053013563970159485,unknown,hansa
17200808,2053013559792632471,furniture.living_room.sofa,unknown
5100376,2053013553341792533,electronics.clocks,xiaomi
2800103,2053013563835941749,appliances.kitchen.refrigerators,midea
19100020,2053013556227473861,construction.tools.saw,unknown
12712577,2053013553559896355,unknown,toyo
22400162,2053013554474254687,electronics.audio.microphone,trust
4801945,2053013554658804075,electronics.audio.headphone,sony
6301429,2053013554834964853,appliances.kitchen.kettle,vitek
35200610,2090228413380952337,apparel.underwear,jasmine
1004260,2053013555631882655,electronics.smartphone,apple
1005171,2053013555631882655,electronics.smartphone,samsung
1480718,2053013561092866779,computers.desktop,hp
1801958,2053013554415534427,electronics.video.tv,sony
16700024,2053013559901684381,furniture.kitchen.chair,unknown
42000001,2102307650380235197,unknown,pt-group
30000129,2127425436764865054,construction.tools.welding,unknown
14700775,2053013557133443581,furniture.living_room.cabinet,unknown
2700614,2053013563911439225,appliances.kitchen.refrigerators,indesit
15100039,2053013557024391671,unknown,ostamebel
1004060,2053013555631882655,electronics.smartphone,xiaomi
1003705,2053013555631882655,electronics.smartphone,huawei
1306831,2053013558920217191,computers.notebook,lenovo
17301397,2053013553853497655,unknown,montblanc
1004807,2053013555631882655,electronics.smartphone,xiaomi
12709942,2053013553559896355,unknown,yokohama
18600062,2053013559708746385,unknown,unknown
6902869,2053013560312726199,furniture.living_room.chair,bertoni
1005246,2053013555631882655,electronics.smartphone,nokia
15901903,2053013558190408249,unknown,ikea
1004211,2053013555631882655,electronics.smartphone,samsung
26200670,2053013563693335403,unknown,unknown
7200338,2053013553165631753,unknown,lego
34500043,2061717948468297988,unknown,victorinox
1003771,2053013555631882655,electronics.smartphone,huawei
5100855,2053013553341792533,electronics.clocks,apple
19100147,2053013556227473861,construction.tools.saw,unknown
3701164,2053013565983425517,appliances.environment.vacuum,bosch
17301605,2053013553853497655,unknown,unknown
2300331,2053013560530830019,electronics.camera.video,gopro
1005256,2053013555631882655,electronics.smartphone,xiaomi
42000002,2102307650380235197,unknown,pt-group
1004892,2053013555631882655,electronics.smartphone,zte
21900308,2053013558802776671,unknown,bioderma
28708392,2053013565069067197,apparel.shoes.keds,strobbs
15700011,2053013559733912211,unknown,sv
3601425,2053013563810775923,appliances.kitchen.washer,beko
12700730,2053013553559896355,unknown,viatti
1004404,2053013555631882655,electronics.smartphone,xiaomi
4803976,2053013554658804075,electronics.audio.headphone,samsung
26400277,2053013563651392361,unknown,lucente
28719146,2053013565782098913,apparel.shoes,unknown
12720619,2053013553559896355,unknown,joyroad
5100817,2053013553375346967,unknown,samsung
6700878,2053013554247762257,computers.components.videocards,palit
1307116,2053013558920217191,computers.notebook,hp
1005119,2053013555631882655,electronics.smartphone,apple
1005066,2053013555631882655,electronics.smartphone,xiaomi
1701366,2053013553031414015,computers.peripherals.monitor,acer
28717849,2053013565639492569,apparel.shoes,unknown
13103893,2053013553526341921,unknown,legeartis
1005126,2053013555631882655,electronics.smartphone,apple
5100572,2053013553341792533,electronics.clocks,apple
53100013,2141229835995840847,unknown,bosch
16400212,2053013558249128509,unknown,granhel
1306395,2053013558920217191,computers.notebook,xiaomi
12719672,2053013553559896355,unknown,comforser
2601979,2053013563970159485,unknown,gefest
1005133,2053013555631882655,electronics.smartphone,apple
1003535,2053013555631882655,electronics.smartphone,samsung
51800036,2135658542386905834,unknown,tomfarr
3601344,2053013563810775923,appliances.kitchen.washer,samsung
13700147,2053013557452210699,unknown,erlit
22700076,2053013556168753601,unknown,stels
1004949,2053013555631882655,electronics.smartphone,oneplus
15700113,2053013559733912211,unknown,unknown
1004462,2053013555631882655,electronics.smartphone,huawei
4000169,2053013566142809077,construction.tools.generator,tefal
1004433,2053013555631882655,electronics.smartphone,samsung
3701136,2053013565983425517,appliances.environment.vacuum,hoover
26400620,2053013563651392361,unknown,unknown
11700140,2053013554591695207,electronics.audio.acoustic,m-audio
22700193,2053013556168753601,unknown,stels
1307337,2053013558920217191,computers.notebook,asus
4803745,2053013554658804075,electronics.audio.headphone,sony
44700052,2104564977229628393,unknown,lux
4800715,2053013554658804075,electronics.audio.headphone,sennheiser
14700050,2053013557133443581,furniture.living_room.cabinet,sv
2502234,2053013564003713919,appliances.kitchen.oven,unknown
3701046,2053013565983425517,appliances.environment.vacuum,samsung
11400662,2053013558458843721,unknown,xiaomi
28717383,2053013565480109009,apparel.shoes.keds,unknown
28719086,2053013565069067197,apparel.shoes.keds,fassen
1004794,2053013555631882655,electronics.smartphone,xiaomi
12300181,2053013556311359947,construction.tools.drill,dewalt
15700047,2053013559733912211,unknown,unknown
15700018,2053013559733912211,unknown,unknown
3700956,2053013565983425517,appliances.environment.vacuum,xiaomi
1307293,2053013558920217191,computers.notebook,msi
19200005,2053013556202308035,construction.tools.saw,huter
1004797,2053013555631882655,electronics.smartphone,xiaomi
42300013,2095518921321874323,furniture.living_room.cabinet,unknown
12719624,2053013553559896355,unknown,roadstone
10101307,2053013553283072273,unknown,piatnik
17100373,2053013558349791811,unknown,domini
1002906,2053013555631882655,electronics.smartphone,samsung
28716453,2053013565782098913,apparel.shoes,respect
2400648,2053013563743667055,appliances.kitchen.hood,turbo
12301106,2053013556311359947,construction.tools.drill,alteco
17200562,2053013559792632471,furniture.living_room.sofa,unknown
1002548,2053013555631882655,electronics.smartphone,apple
1004787,2053013555631882655,electronics.smartphone,xiaomi
18001022,2053013558525952589,unknown,samsung
28719613,2053013565782098913,apparel.shoes,baden
7005237,2053013560346280633,kids.carriage,unknown
13200196,2053013557192163841,furniture.bedroom.bed,brw
3700127,2053013565983425517,appliances.environment.vacuum,lg
6400314,2053013554121933129,computers.components.cpu,intel
4802058,2053013554658804075,electronics.audio.headphone,sony
13700117,2053013557452210699,unknown,domani-spa
9300087,2053013554524586339,unknown,sony
4600591,2053013563944993659,appliances.kitchen.dishwasher,gorenje
16100464,2053013558156853815,unknown,berghoff
2701639,2053013563911439225,appliances.kitchen.refrigerators,indesit
1701406,2053013553031414015,computers.peripherals.monitor,acer
5800448,2053013553945772349,electronics.audio.subwoofer,unknown
4900421,2053013555220840837,appliances.kitchen.juicer,scarlett
25600081,2053013559675191951,unknown,unknown
14700802,2053013557133443581,furniture.living_room.cabinet,unknown
12705690,2053013553559896355,unknown,triangle
18600057,2053013559708746385,unknown,brw
21406839,2053013561579406073,electronics.clocks,unknown
26500618,2053013563550729061,unknown,unknown
4803450,2053013554658804075,electronics.audio.headphone,panasonic
1801806,2053013554415534427,electronics.video.tv,artel
22700202,2053013556168753601,unknown,stels
1005135,2053013555631882655,electronics.smartphone,apple
1004529,2053013555631882655,electronics.smartphone,samsung
7100358,2053013555464110485,furniture.bedroom.bed,unknown
30000133,2127425436764865054,construction.tools.welding,magnetta
54100027,2145153815500816706,unknown,fubag
2601779,2053013563970159485,unknown,artel
26201661,2053013563693335403,unknown,unknown
1005143,2053013555631882655,electronics.smartphone,apple
24300150,2053013563248739153,unknown,unknown
1802075,2053013554415534427,electronics.video.tv,philips
28719492,2053013565069067197,apparel.shoes.keds,baden
5200130,2053013553316626707,computers.ebooks,ritmix
12711558,2053013553559896355,unknown,triangle
12705573,2053013553559896355,unknown,viatti
1500075,2053013552955916539,computers.peripherals.printer,canon
42800006,2096280510920655375,construction.tools.saw,makita
4502020,2053013563877884791,appliances.kitchen.hob,dauscher
12100349,2053013555816432043,kids.skates,globber
11100226,2053013555036291451,appliances.personal.scales,scarlett
4804443,2053013554658804075,electronics.audio.headphone,jbl
3700779,2053013565983425517,appliances.environment.vacuum,xiaomi
26400279,2053013563651392361,unknown,lucente
26800033,2053013564641248165,unknown,gf
3601298,2053013563810775923,appliances.kitchen.washer,whirlpool
19700159,2053013559104766575,unknown,similac
30600107,2053013559960404641,appliances.environment.vacuum,makita
17300355,2053013553853497655,unknown,creed
3600591,2053013563810775923,appliances.kitchen.washer,artel
4300467,2053013552385491165,unknown,timberk
38900027,2085718636156158307,unknown,unknown
3900339,2053013552326770905,appliances.environment.water_heater,aqua
5800017,2053013553945772349,electronics.audio.subwoofer,alpine
11400446,2053013558458843721,unknown,xiaomi
22700681,2053013556168753601,unknown,bosch
51800040,2135658542386905834,unknown,tomfarr
4804607,2053013554658804075,electronics.audio.headphone,elari
5300453,2053013563173241677,unknown,rowenta
12300066,2053013556311359947,construction.tools.drill,bosch
1307545,2053013558920217191,computers.notebook,lenovo
27900032,2053013564741911467,unknown,unknown
10900168,2053013555069845885,appliances.kitchen.mixer,kitfort
5300645,2053013563173241677,unknown,polaris
2701116,2053013563911439225,appliances.kitchen.refrigerators,samsung
1306609,2053013558920217191,computers.notebook,lenovo
21400135,2053013561579406073,electronics.clocks,casio
4803879,2053013554658804075,electronics.audio.headphone,xiaomi
49400022,2134905045613805589,unknown,unknown
4700272,2053013560899928785,auto.accessories.videoregister,neoline
39800177,2086471240842740173,apparel.shirt,harley-davidson
12720682,2053013553559896355,unknown,maxtrek
4804137,2053013554658804075,electronics.audio.headphone,huawei
4700525,2053013560899928785,auto.accessories.videoregister,ritmix
28000018,2053013563483620193,unknown,unknown
26201240,2053013563693335403,unknown,lucente
28715853,2053013565639492569,apparel.shoes,respect
2500263,2053013564003713919,appliances.kitchen.oven,bosch
17200626,2053013559792632471,furniture.living_room.sofa,unknown
28711958,2053013565127787455,apparel.shoes,baratto
21410246,2053013561579406073,electronics.clocks,casio
12700928,2053013553559896355,unknown,nokian
1480783,2053013561092866779,computers.desktop,smart
12701106,2053013553559896355,unknown,pirelli
1306639,2053013558920217191,computers.notebook,lenovo
28721783,2053013565480109009,apparel.shoes.keds,respect
8800599,2053013555573162395,electronics.telephone,texet
11400099,2053013558458843721,unknown,xiaomi
15100025,2053013557024391671,unknown,unknown
16800235,2053013558316237377,furniture.kitchen.table,unknown
12719963,2053013553559896355,unknown,kapsen
17300476,2053013553853497655,unknown,givenchy
26402340,2053013563651392361,unknown,efremov
4804572,2053013554658804075,electronics.audio.headphone,apple
26205357,2053013563693335403,unknown,unknown
17302616,2053013553853497655,unknown,chanel
1307051,2053013558920217191,computers.notebook,apple
12700382,2053013553559896355,unknown,nokian
4500422,2053013563877884791,appliances.kitchen.hob,bosch
31401133,2055156895844401457,unknown,pasabahce
34800569,2062461754293617058,unknown,carfashion
15700074,2053013559733912211,unknown,unknown
3701358,2053013565983425517,appliances.environment.vacuum,karcher
3200477,2053013555321504139,appliances.kitchen.meat_grinder,scarlett
18200038,2053013554499420513,electronics.audio.acoustic,sony
56300074,2166064855264526831,apparel.jumper,conceptclub
60000016,2162513074060264222,unknown,sasta
15400069,2070005009256284935,unknown,intex
37900026,2152167773222993940,unknown,merelani
48200513,2146660887002349890,apparel.dress,conceptclub
34700148,2061717937420501730,unknown,unknown
6601104,2053013554189041997,computers.components.memory,patriot
8300389,2053013560220451507,unknown,beisier
17000107,2053013558391734853,computers.desktop,sv
5301187,2053013563173241677,unknown,rowenta
5800865,2053013553945772349,electronics.audio.subwoofer,edge
12800769,2053013552788144369,unknown,smartbuy
18600001,2053013559708746385,unknown,unknown
12714701,2053013553559896355,unknown,powertrac
12710977,2053013553559896355,unknown,powertrac
26400832,2053013563651392361,unknown,unknown
50700026,2175419595093967522,unknown,unknown
1701278,2053013553031414015,computers.peripherals.monitor,acer
1005062,2053013555631882655,electronics.smartphone,xiaomi
16600089,2053013560287560373,unknown,rivertoys
26203056,2053013563693335403,unknown,unknown
18000752,2053013558525952589,unknown,nokia
6600093,2053013554189041997,computers.components.memory,kingston
3500243,2053013555287949705,unknown,bosch
5701079,2053013553970938175,auto.accessories.player,jvc
18400127,2053013553912217915,unknown,audison
15700227,2053013559733912211,unknown,unknown
26300085,2053013563584283495,unknown,lucente
27000036,2053013564674802599,sport.trainer,unknown
28717905,2053013565782098913,apparel.shoes,burgerschuhe
18500020,2053013552695869677,electronics.tablet,wacom
17800271,2053013559868129947,computers.desktop,zeta
3300319,2053013555355058573,unknown,redmond
12718925,2053013553559896355,unknown,triangle
26403631,2053013563651392361,unknown,unknown
1005169,2053013555631882655,electronics.smartphone,samsung
51800148,2135658542386905834,unknown,fila
26401599,2053013563651392361,unknown,unknown
1005144,2053013555631882655,electronics.smartphone,apple
1801785,2053013554415534427,electronics.video.tv,lg
3601127,2053013563810775923,appliances.kitchen.washer,haier
29502013,2053013566344134657,unknown,unknown
22700103,2053013556168753601,unknown,yato
28719203,2053013565639492569,apparel.shoes,alpina
15700145,2053013559733912211,unknown,unknown
12100456,2053013555816432043,kids.skates,kugoo
6801366,2053013554222596431,computers.components.hdd,lite-on
4400548,2053013555095011711,appliances.kitchen.coffee_machine,vitek
15902518,2053013558190408249,unknown,unknown
13102153,2053013553526341921,unknown,unknown
17301371,2053013553853497655,unknown,montblanc
22700176,2053013556168753601,unknown,stels
22700465,2053013556168753601,unknown,startul
12705207,2053013553559896355,unknown,unknown
5200142,2053013553316626707,computers.ebooks,pocketbook
6201081,2053013552293216471,appliances.environment.air_heater,unknown
7200473,2053013553165631753,unknown,lego
38900017,2085718636156158307,unknown,unknown
1801873,2053013554415534427,electronics.video.tv,kivi
21407004,2053013561579406073,electronics.clocks,tissot
9002731,2053013553140465927,kids.toys,monchhichi
22700005,2053013556168753601,unknown,kolner
3701377,2053013565983425517,appliances.environment.vacuum,xiaomi
13100956,2053013553526341921,unknown,skad
16100002,2053013558156853815,unknown,berghoff
2601586,2053013563970159485,unknown,gorenje
15700008,2053013559733912211,unknown,unknown
15700202,2053013559733912211,unknown,unknown
4803977,2053013554658804075,electronics.audio.headphone,samsung
2401741,2053013563743667055,appliances.kitchen.hood,midea
5100601,2053013553341792533,electronics.clocks,jet
2300161,2053013560530830019,electronics.camera.video,sjcam
8800538,2053013555573162395,electronics.telephone,texet
26500146,2053013563550729061,unknown,lucente
16600206,2053013560287560373,unknown,adile
27800110,2084218014168776941,unknown,romana
1003910,2053013555631882655,electronics.smartphone,nokia
3100281,2053013555262783879,appliances.kitchen.blender,braun
1004855,2053013555631882655,electronics.smartphone,xiaomi
17301421,2053013553853497655,unknown,givenchy
3601447,2053013563810775923,appliances.kitchen.washer,candy
23700183,2053013561847841545,furniture.bedroom.blanket,unknown
26200038,2053013563693335403,unknown,unknown
13102050,2053013553526341921,unknown,ats
3701284,2053013565983425517,appliances.environment.vacuum,elenberg
12718791,2053013553559896355,unknown,mazzini
36000025,2096280538292683405,appliances.kitchen.kettle,rondell
1307322,2053013558920217191,computers.notebook,hp
12600091,2053013554751078769,appliances.kitchen.grill,kitfort
12703353,2053013553559896355,unknown,nokian
26800053,2053013564641248165,unknown,xiaomi
1201474,2172371436436455782,electronics.tablet,bq
4600541,2053013563944993659,appliances.kitchen.dishwasher,beko
19200063,2053013556202308035,construction.tools.saw,stihl
3300495,2053013555355058573,unknown,dauscher
4100189,2053013561218695907,unknown,microsoft
26300189,2053013563584283495,unknown,lucente
1201411,2172371436436455782,electronics.tablet,huawei
17200041,2053013559792632471,furniture.living_room.sofa,unknown
1307004,2053013558920217191,computers.notebook,lenovo
7005750,2053013560346280633,kids.carriage,unknown
1005132,2053013555631882655,electronics.smartphone,apple
5801448,2053013553945772349,electronics.audio.subwoofer,unknown
28101673,2053013564918072245,unknown,unknown
26401575,2053013563651392361,unknown,unknown
13900778,2053013557343158789,construction.components.faucet,lemark
9200623,2053013552913973497,computers.peripherals.keyboard,unknown
5100798,2053013553341792533,electronics.clocks,garmin
10800213,2053013554994348409,unknown,unit
26400386,2053013563651392361,unknown,unknown
34700058,2061717937420501730,unknown,unknown
17300016,2053013553853497655,unknown,trussardi
8800313,2053013555573162395,electronics.telephone,nokia
6300325,2053013554834964853,appliances.kitchen.kettle,tefal
15700096,2053013559733912211,unknown,unknown
23900082,2053013561814287111,unknown,elegant
26400217,2053013563651392361,unknown,unknown
15200915,2053013553484398879,unknown,bars
12702958,2053013553559896355,unknown,cordiant
15100081,2053013557024391671,unknown,unknown
12300047,2053013556311359947,construction.tools.drill,p.i.t.
6000272,2053013560807654091,auto.accessories.alarm,pandora
16900195,2053013558433677895,furniture.kitchen.table,unknown
28711942,2053013565069067197,apparel.shoes.keds,bugatti
1003308,2053013555631882655,electronics.smartphone,apple
18001617,2053013558525952589,unknown,samsung
18301066,2053013558945383017,accessories.bag,hama
12202390,2116907525176557699,sport.bicycle,giant
5600324,2053013562913194819,unknown,braun
51800034,2135658542386905834,unknown,tomfarr
12703300,2053013553559896355,unknown,cordiant
1307349,2053013558920217191,computers.notebook,acer
5100610,2053013553341792533,electronics.clocks,apple
5300763,2053013563173241677,unknown,vitek
21403557,2053013561579406073,electronics.clocks,orient
2602014,2053013563970159485,unknown,bosch
28714089,2053013565069067197,apparel.shoes.keds,unknown
28716983,2053013565069067197,apparel.shoes.keds,respect
49400033,2134905045613805589,unknown,unknown
22700911,2053013556168753601,unknown,vihr
11200373,2053013562946749253,appliances.personal.scales,scarlett
12700465,2053013553559896355,unknown,bridgestone
28719034,2053013565639492569,apparel.shoes,baden
5301296,2053013563173241677,unknown,vitek
26203735,2053013563693335403,unknown,lucente
44700020,2104564977229628393,unknown,lux
1480197,2053013561092866779,computers.desktop,lenovo
12704781,2053013553559896355,unknown,nokian
26200414,2053013563693335403,unknown,unknown
17200396,2053013559792632471,furniture.living_room.sofa,unknown
8500247,2053013552259662037,unknown,hubert
11800031,2053013561243861733,unknown,remax
1802003,2053013554415534427,electronics.video.tv,ergo
12700888,2053013553559896355,unknown,nokian
13103680,2053013553526341921,unknown,mak
1005215,2053013555631882655,electronics.smartphone,samsung
12700774,2053013553559896355,unknown,michelin
1801704,2053013554415534427,electronics.video.tv,samsung
57100044,2152289023127715889,unknown,novline
1307121,2053013558920217191,computers.notebook,dell
1005266,2053013555631882655,electronics.smartphone,xiaomi
1004042,2053013555631882655,electronics.smartphone,xiaomi
1307336,2053013558920217191,computers.notebook,asus
5500276,2053013563139687243,unknown,xiaomi
28709074,2053013565857596389,apparel.shoes.ballet_shoes,respect
7101815,2053013555464110485,furniture.bedroom.bed,unknown
14700109,2053013557133443581,furniture.living_room.cabinet,unknown
5100767,2053013553375346967,unknown,samsung
8200221,2053013555413778833,unknown,unknown
30600087,2053013559960404641,appliances.environment.vacuum,makita
1480732,2053013561092866779,computers.desktop,pulser
1307478,2053013558920217191,computers.notebook,lenovo
1004912,2053013555631882655,electronics.smartphone,sony
1004720,2053013555631882655,electronics.smartphone,huawei
23300518,2053013561956893455,unknown,arua
28718352,2053013565639492569,apparel.shoes,respect
28718739,2053013565639492569,apparel.shoes,respect
28716904,2053013565748544479,apparel.shoes,respect
51100003,2134905039313961849,unknown,unknown
18300388,2053013558945383017,accessories.bag,continent
15700265,2053013559733912211,unknown,olmeko
28714607,2053013565446554575,apparel.shoes.keds,adidas
12400034,2053013556252639687,construction.tools.drill,bosch
28715110,2053013565480109009,apparel.shoes.keds,strobbs
10700093,2053013561277416167,unknown,unknown
17100025,2053013558349791811,unknown,sv
28717145,2053013565480109009,apparel.shoes.keds,fassen
16500004,2053013556462354899,unknown,omron
2501104,2053013564003713919,appliances.kitchen.oven,electrolux
12300751,2053013556311359947,construction.tools.drill,total
1003800,2053013555631882655,electronics.smartphone,apple
3000001,2053013555120177537,appliances.kitchen.steam_cooker,tefal
17800122,2053013559868129947,computers.desktop,zeta
28714060,2053013565069067197,apparel.shoes.keds,nike
1004238,2053013555631882655,electronics.smartphone,apple
7100501,2053013555464110485,furniture.bedroom.bed,unknown
12000021,2053013555438944659,unknown,caramelia
1307429,2053013558920217191,computers.notebook,asus
1003778,2053013555631882655,electronics.smartphone,nokia
23000218,2164367422893589471,unknown,elf
16500036,2053013556462354899,unknown,omron
12600015,2053013554751078769,appliances.kitchen.grill,vitek
3601124,2053013563810775923,appliances.kitchen.washer,haier
26000261,2053013562837697343,unknown,unknown
2402909,2053013563743667055,appliances.kitchen.hood,electrolux
1801935,2053013554415534427,electronics.video.tv,rebus
28719198,2053013565639492569,apparel.shoes,salamander
8700327,2053013563097744201,appliances.personal.hair_cutter,philips
29502558,2053013566411243525,unknown,unknown
28719089,2053013565069067197,apparel.shoes.keds,fassen
1005129,2053013555631882655,electronics.smartphone,apple
11200505,2053013562946749253,appliances.personal.scales,xiaomi
41200010,2089490106086851034,unknown,artmusical
28717850,2053013565639492569,apparel.shoes,unknown
1005273,2053013555631882655,electronics.smartphone,huawei
28712028,2053013565127787455,apparel.shoes,baratto
2601500,2053013563970159485,unknown,artel
13300557,2053013557166998015,unknown,sonel
5701003,2053013553970938175,auto.accessories.player,pioneer
15700187,2053013559733912211,unknown,unknown
4802036,2053013554658804075,electronics.audio.headphone,apple
12717489,2053013553559896355,unknown,dunlop
21407295,2053013561579406073,electronics.clocks,rado
45600299,2116907524379639897,apparel.shoes,shagovita
1201499,2172371436436455782,electronics.tablet,bq
2200895,2053013560555995845,unknown,sony
26200594,2053013563693335403,unknown,unknown
12719402,2053013553559896355,unknown,mirage
10900390,2053013555069845885,appliances.kitchen.mixer,ariete
18600043,2053013559708746385,unknown,unknown
16000055,2053013558223962683,unknown,rondell
1701474,2053013553031414015,computers.peripherals.monitor,acer
12709707,2053013553559896355,unknown,cordiant
12705388,2053013553559896355,unknown,michelin
1005151,2053013555631882655,electronics.smartphone,xiaomi
2700209,2053013563911439225,appliances.kitchen.refrigerators,atlant
2602178,2053013563970159485,unknown,kitfort
17300949,2053013553853497655,unknown,creed
14700513,2053013557133443581,furniture.living_room.cabinet,unknown
26403365,2053013563651392361,unknown,unknown
45602532,2135658542781170420,apparel.shoes,kapika
15900033,2053013558190408249,unknown,tefal
1401872,2053013561092866779,computers.desktop,netechnics
3100034,2053013555262783879,appliances.kitchen.blender,braun
12711589,2053013553559896355,unknown,triangle
13700109,2053013557452210699,unknown,erlit
15100392,2053013557024391671,unknown,imperial
23000521,2164367422893589471,unknown,unknown
4300247,2053013552385491165,unknown,polaris
1307054,2053013558920217191,computers.notebook,apple
22000224,2053013561327747819,unknown,naturehike
17200962,2053013559792632471,furniture.living_room.sofa,komfort-s
1801963,2053013554415534427,electronics.video.tv,philips
14700660,2053013557133443581,furniture.living_room.cabinet,unknown
44700050,2104564977229628393,unknown,lux
1004902,2053013555631882655,electronics.smartphone,oppo
12711053,2053013553559896355,unknown,tunga
4804626,2053013554658804075,electronics.audio.headphone,denn
28721453,2053013565069067197,apparel.shoes.keds,reebok
16500005,2053013556462354899,unknown,omron
12710601,2053013553559896355,unknown,maxxis
28712373,2053013565782098913,apparel.shoes,rieker
12701336,2053013553559896355,unknown,yokohama
1004893,2053013555631882655,electronics.smartphone,nokia
6902613,2053013560312726199,furniture.living_room.chair,unknown
21400668,2053013561579406073,electronics.clocks,orient
44700037,2104564977229628393,unknown,unknown
26300086,2053013563584283495,unknown,lucente
5300032,2053013563173241677,unknown,rowenta
9200640,2053013552913973497,computers.peripherals.keyboard,defender
1305977,2053013558920217191,computers.notebook,apple
22500249,2053013552469377249,unknown,walfix
2700537,2053013563911439225,appliances.kitchen.refrigerators,atlant
